id,task_id,node_id,original_reported_date,node_age,node_type,task_type,outcome
6465,TASK7597,NODE69,2020-05-10 00:00:00,20,TYPE4,TASK4,SUCCESS
6466,TASK7400,NODE252,2020-05-09 00:00:00,18,TYPE2,TASK6,SUCCESS
6467,TASK7155,NODE325,2020-05-09 00:00:00,5,TYPE2,TASK8,SUCCESS
6468,TASK7018,NODE309,2020-05-09 00:00:00,14,TYPE4,TASK7,SUCCESS
6469,TASK6604,NODE392,2020-05-13 00:00:00,18,TYPE2,TASK5,SUCCESS
6470,TASK6542,NODE6,2020-05-03 00:00:00,9,TYPE5,TASK3,SUCCESS
6471,TASK6522,NODE14,2020-05-04 00:00:00,15,TYPE1,TASK2,SUCCESS
6472,TASK6001,NODE48,2020-05-08 00:00:00,3,TYPE3,TASK6,SUCCESS
6473,TASK5525,NODE456,2020-05-05 00:00:00,6,TYPE1,TASK2,SUCCESS
6474,TASK5208,NODE487,2020-05-06 00:00:00,11,TYPE1,TASK9,SUCCESS
6475,TASK5194,NODE168,2020-05-07 00:00:00,10,TYPE2,TASK5,SUCCESS
6476,TASK5108,NODE289,2020-04-24 00:00:00,4,TYPE1,TASK5,SUCCESS
6477,TASK4928,NODE29,2020-05-08 00:00:00,9,TYPE5,TASK8,SUCCESS
6478,TASK4760,NODE456,2020-05-13 00:00:00,1,TYPE2,TASK6,SUCCESS
6479,TASK4514,NODE205,2020-05-11 00:00:00,1,TYPE2,TASK4,SUCCESS
6480,TASK4224,NODE487,2020-05-02 00:00:00,17,TYPE5,TASK3,SUCCESS
6481,TASK4109,NODE219,2020-05-14 00:00:00,9,TYPE1,TASK6,SUCCESS
6482,TASK3798,NODE6,2020-05-08 00:00:00,1,TYPE4,TASK8,SUCCESS
6483,TASK3729,NODE363,2020-05-08 00:00:00,17,TYPE5,TASK3,SUCCESS
6484,TASK371,NODE307,2020-05-04 00:00:00,19,TYPE3,TASK6,SUCCESS
6485,TASK3095,NODE159,2020-05-09 00:00:00,11,TYPE3,TASK7,SUCCESS
6486,TASK3015,NODE184,2020-05-12 00:00:00,8,TYPE4,TASK5,SUCCESS
6487,TASK2506,NODE39,2020-05-01 00:00:00,2,TYPE5,TASK4,SUCCESS
6488,TASK2415,NODE276,2020-05-10 00:00:00,2,TYPE2,TASK8,SUCCESS
6489,TASK2383,NODE31,2020-04-17 00:00:00,6,TYPE2,TASK1,SUCCESS
6490,TASK160,NODE50,2020-05-03 00:00:00,13,TYPE3,TASK1,SUCCESS
6491,TASK1318,NODE400,2020-05-09 00:00:00,6,TYPE3,TASK3,SUCCESS
6492,TASK1236,NODE310,2020-05-09 00:00:00,1,TYPE1,TASK1,SUCCESS
6493,TASK9496,NODE135,2020-05-10 00:00:00,2,TYPE5,TASK4,SUCCESS
6494,TASK8984,NODE432,2020-05-07 00:00:00,16,TYPE1,TASK5,SUCCESS
6495,TASK8785,NODE94,2020-05-12 00:00:00,2,TYPE2,TASK6,SUCCESS
6496,TASK868,NODE452,2020-05-11 00:00:00,16,TYPE2,TASK8,SUCCESS
6497,TASK8571,NODE128,2020-05-06 00:00:00,3,TYPE5,TASK9,SUCCESS
6498,TASK849,NODE373,2020-04-22 00:00:00,2,TYPE3,TASK4,SUCCESS
6499,TASK8245,NODE328,2020-05-09 00:00:00,20,TYPE5,TASK3,SUCCESS
6500,TASK7702,NODE326,2020-05-11 00:00:00,1,TYPE1,TASK4,SUCCESS
6501,TASK7519,NODE251,2020-05-08 00:00:00,17,TYPE1,TASK8,SUCCESS
6502,TASK6974,NODE86,2020-05-03 00:00:00,5,TYPE4,TASK2,SUCCESS
6503,TASK6834,NODE10,2020-04-16 00:00:00,20,TYPE5,TASK9,SUCCESS
6504,TASK6490,NODE121,2020-05-09 00:00:00,4,TYPE2,TASK8,SUCCESS
6505,TASK6235,NODE311,2020-05-08 00:00:00,5,TYPE3,TASK7,SUCCESS
6506,TASK6096,NODE256,2020-04-23 00:00:00,15,TYPE4,TASK7,SUCCESS
6507,TASK5916,NODE135,2020-05-13 00:00:00,7,TYPE1,TASK9,SUCCESS
6508,TASK5575,NODE473,2020-05-09 00:00:00,18,TYPE1,TASK2,SUCCESS
6509,TASK4609,NODE452,2020-05-06 00:00:00,1,TYPE5,TASK6,SUCCESS
6510,TASK4582,NODE392,2020-05-07 00:00:00,13,TYPE4,TASK5,SUCCESS
6511,TASK4401,NODE16,2020-05-08 00:00:00,3,TYPE3,TASK9,SUCCESS
6512,TASK36,NODE473,2020-05-13 00:00:00,17,TYPE1,TASK2,SUCCESS
6513,TASK3047,NODE23,2020-05-06 00:00:00,5,TYPE1,TASK5,SUCCESS
6514,TASK2934,NODE70,2020-04-24 00:00:00,18,TYPE5,TASK8,SUCCESS
6515,TASK2504,NODE249,2020-05-05 00:00:00,20,TYPE2,TASK1,SUCCESS
6516,TASK188,NODE56,2020-05-05 00:00:00,8,TYPE3,TASK3,SUCCESS
6517,TASK1136,NODE263,2020-05-04 00:00:00,7,TYPE3,TASK1,SUCCESS
6518,TASK1019,NODE102,2020-05-03 00:00:00,2,TYPE2,TASK9,SUCCESS
6519,TASK9730,NODE145,2020-04-23 00:00:00,15,TYPE1,TASK5,SUCCESS
6520,TASK96,NODE470,2020-04-22 00:00:00,18,TYPE1,TASK6,SUCCESS
6521,TASK9255,NODE411,2020-04-15 00:00:00,10,TYPE1,TASK4,SUCCESS
6522,TASK920,NODE475,2020-05-12 00:00:00,2,TYPE2,TASK8,SUCCESS
6523,TASK8308,NODE464,2020-05-05 00:00:00,5,TYPE4,TASK8,SUCCESS
6524,TASK79,NODE83,2020-05-02 00:00:00,19,TYPE4,TASK6,SUCCESS
6525,TASK7810,NODE462,2020-05-04 00:00:00,15,TYPE5,TASK5,SUCCESS
6526,TASK7185,NODE17,2020-04-23 00:00:00,3,TYPE2,TASK9,SUCCESS
6527,TASK7145,NODE59,2020-05-05 00:00:00,1,TYPE2,TASK3,SUCCESS
6528,TASK7067,NODE202,2020-05-06 00:00:00,20,TYPE1,TASK9,SUCCESS
6529,TASK6666,NODE171,2020-05-10 00:00:00,8,TYPE5,TASK5,SUCCESS
6530,TASK581,NODE6,2020-05-02 00:00:00,6,TYPE1,TASK6,SUCCESS
6531,TASK5807,NODE98,2020-05-05 00:00:00,0,TYPE1,TASK7,SUCCESS
6532,TASK5798,NODE340,2020-05-02 00:00:00,11,TYPE2,TASK2,SUCCESS
6533,TASK5680,NODE33,2020-05-03 00:00:00,6,TYPE3,TASK9,SUCCESS
6534,TASK5395,NODE275,2020-04-21 00:00:00,3,TYPE1,TASK7,SUCCESS
6535,TASK5185,NODE212,2020-05-01 00:00:00,16,TYPE3,TASK2,SUCCESS
6536,TASK5095,NODE270,2020-05-04 00:00:00,18,TYPE2,TASK2,SUCCESS
6537,TASK4685,NODE162,2020-05-07 00:00:00,10,TYPE3,TASK7,SUCCESS
6538,TASK4474,NODE70,2020-05-04 00:00:00,11,TYPE4,TASK4,SUCCESS
6539,TASK4237,NODE196,2020-04-19 00:00:00,13,TYPE3,TASK6,SUCCESS
6540,TASK41,NODE379,2020-05-06 00:00:00,12,TYPE2,TASK3,SUCCESS
6541,TASK3985,NODE193,2020-05-03 00:00:00,17,TYPE5,TASK9,SUCCESS
6542,TASK35,NODE100,2020-05-05 00:00:00,4,TYPE3,TASK8,SUCCESS
6543,TASK2409,NODE335,2020-05-07 00:00:00,19,TYPE4,TASK4,SUCCESS
6544,TASK196,NODE401,2020-05-04 00:00:00,5,TYPE4,TASK2,SUCCESS
6545,TASK1075,NODE331,2020-05-01 00:00:00,8,TYPE5,TASK1,SUCCESS
6546,TASK9694,NODE303,2020-05-09 00:00:00,1,TYPE2,TASK6,SUCCESS
6547,TASK9217,NODE486,2020-05-08 00:00:00,3,TYPE2,TASK3,SUCCESS
6548,TASK8650,NODE377,2020-05-10 00:00:00,15,TYPE1,TASK8,SUCCESS
6549,TASK8632,NODE326,2020-05-05 00:00:00,11,TYPE2,TASK7,SUCCESS
6550,TASK839,NODE311,2020-05-06 00:00:00,8,TYPE3,TASK5,SUCCESS
6551,TASK7921,NODE417,2020-05-03 00:00:00,1,TYPE2,TASK3,SUCCESS
6552,TASK7693,NODE367,2020-04-22 00:00:00,2,TYPE2,TASK7,SUCCESS
6553,TASK7625,NODE299,2020-04-21 00:00:00,19,TYPE5,TASK6,SUCCESS
6554,TASK6912,NODE354,2020-05-08 00:00:00,6,TYPE4,TASK4,SUCCESS
6555,TASK6893,NODE33,2020-05-03 00:00:00,1,TYPE1,TASK2,SUCCESS
6556,TASK6726,NODE185,2020-05-11 00:00:00,4,TYPE5,TASK7,SUCCESS
6557,TASK6593,NODE386,2020-04-25 00:00:00,18,TYPE2,TASK3,SUCCESS
6558,TASK658,NODE424,2020-05-04 00:00:00,3,TYPE5,TASK4,SUCCESS
6559,TASK6550,NODE263,2020-05-08 00:00:00,0,TYPE1,TASK8,SUCCESS
6560,TASK6467,NODE331,2020-05-06 00:00:00,13,TYPE4,TASK5,SUCCESS
6561,TASK638,NODE277,2020-05-05 00:00:00,7,TYPE1,TASK5,SUCCESS
6562,TASK5832,NODE23,2020-05-09 00:00:00,16,TYPE2,TASK8,SUCCESS
6563,TASK5285,NODE130,2020-05-09 00:00:00,18,TYPE2,TASK6,SUCCESS
6564,TASK5171,NODE379,2020-04-20 00:00:00,8,TYPE1,TASK4,SUCCESS
6565,TASK4837,NODE41,2020-05-02 00:00:00,0,TYPE4,TASK5,SUCCESS
6566,TASK4696,NODE274,2020-04-25 00:00:00,12,TYPE2,TASK5,SUCCESS
6567,TASK4261,NODE176,2020-04-22 00:00:00,18,TYPE3,TASK9,SUCCESS
6568,TASK393,NODE297,2020-05-02 00:00:00,9,TYPE2,TASK4,SUCCESS
6569,TASK3728,NODE314,2020-04-25 00:00:00,10,TYPE2,TASK9,SUCCESS
6570,TASK34,NODE390,2020-05-05 00:00:00,3,TYPE3,TASK1,SUCCESS
6571,TASK2966,NODE421,2020-05-02 00:00:00,15,TYPE2,TASK6,SUCCESS
6572,TASK2943,NODE499,2020-04-25 00:00:00,10,TYPE4,TASK7,SUCCESS
6573,TASK2503,NODE337,2020-05-04 00:00:00,5,TYPE3,TASK2,SUCCESS
6574,TASK2435,NODE53,2020-04-15 00:00:00,14,TYPE1,TASK6,SUCCESS
6575,TASK2029,NODE372,2020-05-01 00:00:00,8,TYPE5,TASK7,SUCCESS
6576,TASK185,NODE115,2020-05-06 00:00:00,1,TYPE2,TASK1,SUCCESS
6577,TASK1468,NODE294,2020-05-03 00:00:00,6,TYPE4,TASK4,SUCCESS
6578,TASK9939,NODE120,2020-05-05 00:00:00,0,TYPE1,TASK3,SUCCESS
6579,TASK9677,NODE167,2020-05-06 00:00:00,6,TYPE1,TASK8,SUCCESS
6580,TASK9570,NODE59,2020-05-04 00:00:00,0,TYPE3,TASK3,SUCCESS
6581,TASK9260,NODE384,2020-04-22 00:00:00,8,TYPE3,TASK2,SUCCESS
6582,TASK9205,NODE278,2020-05-02 00:00:00,13,TYPE4,TASK9,SUCCESS
6583,TASK8977,NODE424,2020-05-08 00:00:00,8,TYPE2,TASK7,SUCCESS
6584,TASK8838,NODE118,2020-05-04 00:00:00,10,TYPE5,TASK2,SUCCESS
6585,TASK860,NODE10,2020-05-05 00:00:00,18,TYPE2,TASK8,SUCCESS
6586,TASK8515,NODE301,2020-05-05 00:00:00,18,TYPE1,TASK9,SUCCESS
6587,TASK8239,NODE151,2020-04-25 00:00:00,7,TYPE3,TASK5,SUCCESS
6588,TASK7867,NODE148,2020-05-03 00:00:00,5,TYPE1,TASK2,SUCCESS
6589,TASK7194,NODE480,2020-05-06 00:00:00,4,TYPE4,TASK2,SUCCESS
6590,TASK6918,NODE401,2020-05-07 00:00:00,0,TYPE2,TASK6,SUCCESS
6591,TASK6493,NODE108,2020-05-06 00:00:00,0,TYPE1,TASK6,SUCCESS
6592,TASK6304,NODE394,2020-05-01 00:00:00,5,TYPE2,TASK9,SUCCESS
6593,TASK6044,NODE270,2020-04-13 00:00:00,8,TYPE4,TASK6,SUCCESS
6594,TASK4950,NODE77,2020-04-22 00:00:00,20,TYPE5,TASK7,SUCCESS
6595,TASK4472,NODE321,2020-05-02 00:00:00,18,TYPE5,TASK3,SUCCESS
6596,TASK4190,NODE6,2020-05-01 00:00:00,10,TYPE5,TASK8,SUCCESS
6597,TASK3685,NODE422,2020-05-02 00:00:00,12,TYPE4,TASK1,SUCCESS
6598,TASK3598,NODE179,2020-05-06 00:00:00,9,TYPE5,TASK1,SUCCESS
6599,TASK3091,NODE428,2020-05-03 00:00:00,7,TYPE5,TASK4,SUCCESS
6600,TASK2917,NODE84,2020-05-03 00:00:00,8,TYPE1,TASK6,SUCCESS
6601,TASK2656,NODE55,2020-04-24 00:00:00,7,TYPE2,TASK7,SUCCESS
6602,TASK2453,NODE275,2020-05-09 00:00:00,14,TYPE2,TASK9,SUCCESS
6603,TASK2371,NODE121,2020-05-07 00:00:00,6,TYPE2,TASK5,SUCCESS
6604,TASK199,NODE206,2020-05-08 00:00:00,7,TYPE4,TASK9,SUCCESS
6605,TASK1493,NODE29,2020-04-24 00:00:00,11,TYPE1,TASK2,SUCCESS
6606,TASK9837,NODE190,2020-04-21 00:00:00,18,TYPE2,TASK1,SUCCESS
6607,TASK922,NODE464,2020-04-25 00:00:00,15,TYPE2,TASK8,SUCCESS
6608,TASK9227,NODE22,2020-05-03 00:00:00,11,TYPE1,TASK1,SUCCESS
6609,TASK8952,NODE365,2020-05-02 00:00:00,6,TYPE4,TASK2,SUCCESS
6610,TASK8783,NODE121,2020-05-08 00:00:00,17,TYPE3,TASK6,SUCCESS
6611,TASK7847,NODE389,2020-05-06 00:00:00,16,TYPE4,TASK4,SUCCESS
6612,TASK7789,NODE429,2020-04-15 00:00:00,16,TYPE5,TASK4,SUCCESS
6613,TASK7659,NODE8,2020-05-09 00:00:00,10,TYPE5,TASK1,SUCCESS
6614,TASK6595,NODE239,2020-05-08 00:00:00,5,TYPE2,TASK9,SUCCESS
6615,TASK5779,NODE301,2020-05-08 00:00:00,15,TYPE3,TASK1,SUCCESS
6616,TASK5279,NODE287,2020-04-23 00:00:00,5,TYPE1,TASK5,SUCCESS
6617,TASK500,NODE87,2020-05-07 00:00:00,18,TYPE1,TASK1,SUCCESS
6618,TASK4999,NODE451,2020-04-17 00:00:00,13,TYPE4,TASK7,SUCCESS
6619,TASK4536,NODE1,2020-05-06 00:00:00,3,TYPE2,TASK5,SUCCESS
6620,TASK4249,NODE433,2020-05-02 00:00:00,7,TYPE2,TASK8,SUCCESS
6621,TASK4196,NODE342,2020-05-07 00:00:00,19,TYPE2,TASK1,SUCCESS
6622,TASK3699,NODE97,2020-04-09 00:00:00,10,TYPE1,TASK3,SUCCESS
6623,TASK2408,NODE130,2020-04-03 00:00:00,7,TYPE5,TASK8,SUCCESS
6624,TASK1546,NODE42,2020-05-07 00:00:00,3,TYPE4,TASK8,SUCCESS
6625,TASK9602,NODE161,2020-04-25 00:00:00,20,TYPE1,TASK8,SUCCESS
6626,TASK894,NODE469,2020-05-02 00:00:00,7,TYPE5,TASK4,SUCCESS
6627,TASK8744,NODE190,2020-05-06 00:00:00,18,TYPE3,TASK3,SUCCESS
6628,TASK7788,NODE474,2020-04-22 00:00:00,6,TYPE5,TASK2,SUCCESS
6629,TASK7452,NODE463,2020-05-08 00:00:00,6,TYPE2,TASK6,SUCCESS
6630,TASK7158,NODE374,2020-04-25 00:00:00,16,TYPE4,TASK5,SUCCESS
6631,TASK624,NODE145,2020-04-16 00:00:00,14,TYPE5,TASK9,SUCCESS
6632,TASK5378,NODE206,2020-05-06 00:00:00,15,TYPE4,TASK6,SUCCESS
6633,TASK4752,NODE45,2020-04-25 00:00:00,4,TYPE1,TASK8,SUCCESS
6634,TASK425,NODE292,2020-05-03 00:00:00,1,TYPE4,TASK3,SUCCESS
6635,TASK3698,NODE201,2020-04-23 00:00:00,1,TYPE3,TASK7,SUCCESS
6636,TASK3274,NODE76,2020-05-03 00:00:00,19,TYPE5,TASK2,SUCCESS
6637,TASK2405,NODE223,2020-05-04 00:00:00,17,TYPE5,TASK6,SUCCESS
6638,TASK1439,NODE305,2020-05-07 00:00:00,20,TYPE4,TASK3,SUCCESS
6639,TASK1438,NODE407,2020-04-20 00:00:00,20,TYPE2,TASK6,SUCCESS
6640,TASK1348,NODE452,2020-05-08 00:00:00,4,TYPE3,TASK9,SUCCESS
6641,TASK9831,NODE99,2020-05-04 00:00:00,18,TYPE2,TASK5,SUCCESS
6642,TASK960,NODE181,2020-04-08 00:00:00,10,TYPE5,TASK1,SUCCESS
6643,TASK9106,NODE420,2020-05-07 00:00:00,11,TYPE4,TASK9,SUCCESS
6644,TASK8693,NODE384,2020-04-24 00:00:00,20,TYPE1,TASK9,SUCCESS
6645,TASK8240,NODE230,2020-05-05 00:00:00,18,TYPE5,TASK4,SUCCESS
6646,TASK805,NODE414,2020-04-23 00:00:00,14,TYPE5,TASK4,SUCCESS
6647,TASK729,NODE300,2020-05-03 00:00:00,16,TYPE3,TASK9,SUCCESS
6648,TASK7160,NODE396,2020-05-04 00:00:00,2,TYPE4,TASK4,SUCCESS
6649,TASK7159,NODE224,2020-04-21 00:00:00,20,TYPE4,TASK2,SUCCESS
6650,TASK6917,NODE167,2020-05-01 00:00:00,2,TYPE2,TASK3,SUCCESS
6651,TASK6690,NODE291,2020-04-19 00:00:00,0,TYPE4,TASK4,SUCCESS
6652,TASK643,NODE412,2020-05-02 00:00:00,8,TYPE4,TASK2,SUCCESS
6653,TASK598,NODE476,2020-05-03 00:00:00,13,TYPE4,TASK6,SUCCESS
6654,TASK5707,NODE285,2020-04-10 00:00:00,20,TYPE5,TASK1,SUCCESS
6655,TASK5528,NODE168,2020-05-03 00:00:00,15,TYPE5,TASK6,SUCCESS
6656,TASK5352,NODE109,2020-04-13 00:00:00,10,TYPE5,TASK8,SUCCESS
6657,TASK4233,NODE77,2020-05-07 00:00:00,5,TYPE4,TASK8,SUCCESS
6658,TASK4201,NODE90,2020-05-06 00:00:00,5,TYPE3,TASK4,SUCCESS
6659,TASK3694,NODE397,2020-05-03 00:00:00,19,TYPE3,TASK9,SUCCESS
6660,TASK3308,NODE423,2020-04-23 00:00:00,5,TYPE1,TASK7,SUCCESS
6661,TASK3263,NODE431,2020-04-23 00:00:00,9,TYPE5,TASK6,SUCCESS
6662,TASK239,NODE404,2020-04-13 00:00:00,3,TYPE3,TASK5,SUCCESS
6663,TASK2362,NODE407,2020-05-01 00:00:00,20,TYPE3,TASK1,SUCCESS
6664,TASK2145,NODE330,2020-04-24 00:00:00,10,TYPE2,TASK3,SUCCESS
6665,TASK1255,NODE303,2020-04-25 00:00:00,3,TYPE4,TASK2,SUCCESS
6666,TASK862,NODE412,2020-05-05 00:00:00,13,TYPE4,TASK7,SUCCESS
6667,TASK8400,NODE455,2020-05-02 00:00:00,18,TYPE1,TASK4,SUCCESS
6668,TASK7928,NODE498,2020-04-22 00:00:00,18,TYPE2,TASK3,SUCCESS
6669,TASK7045,NODE264,2020-05-03 00:00:00,16,TYPE2,TASK7,SUCCESS
6670,TASK6827,NODE93,2020-05-06 00:00:00,19,TYPE4,TASK6,SUCCESS
6671,TASK6417,NODE94,2020-05-06 00:00:00,9,TYPE4,TASK8,SUCCESS
6672,TASK5671,NODE178,2020-04-22 00:00:00,20,TYPE2,TASK5,SUCCESS
6673,TASK5632,NODE225,2020-04-08 00:00:00,13,TYPE4,TASK3,SUCCESS
6674,TASK5604,NODE1,2020-05-02 00:00:00,11,TYPE4,TASK2,SUCCESS
6675,TASK531,NODE66,2020-04-06 00:00:00,17,TYPE1,TASK9,SUCCESS
6676,TASK4311,NODE215,2020-05-03 00:00:00,15,TYPE2,TASK7,SUCCESS
6677,TASK4205,NODE158,2020-05-05 00:00:00,20,TYPE3,TASK3,SUCCESS
6678,TASK4165,NODE180,2020-04-23 00:00:00,8,TYPE3,TASK7,SUCCESS
6679,TASK3974,NODE24,2020-05-03 00:00:00,14,TYPE4,TASK9,SUCCESS
6680,TASK3551,NODE97,2020-05-02 00:00:00,4,TYPE3,TASK1,SUCCESS
6681,TASK3550,NODE219,2020-05-03 00:00:00,10,TYPE4,TASK6,SUCCESS
6682,TASK2862,NODE435,2020-05-03 00:00:00,3,TYPE4,TASK5,SUCCESS
6683,TASK2564,NODE220,2020-04-25 00:00:00,9,TYPE2,TASK5,SUCCESS
6684,TASK2563,NODE68,2020-05-02 00:00:00,20,TYPE2,TASK9,SUCCESS
6685,TASK1857,NODE206,2020-04-22 00:00:00,8,TYPE1,TASK4,SUCCESS
6686,TASK1462,NODE348,2020-04-13 00:00:00,20,TYPE5,TASK6,SUCCESS
6687,TASK9896,NODE268,2020-05-05 00:00:00,2,TYPE2,TASK5,SUCCESS
6688,TASK8698,NODE102,2020-05-04 00:00:00,7,TYPE3,TASK3,SUCCESS
6689,TASK8262,NODE281,2020-05-01 00:00:00,2,TYPE5,TASK4,SUCCESS
6690,TASK7079,NODE403,2020-04-18 00:00:00,3,TYPE3,TASK9,SUCCESS
6691,TASK6763,NODE391,2020-04-18 00:00:00,18,TYPE3,TASK6,SUCCESS
6692,TASK6623,NODE219,2020-05-05 00:00:00,14,TYPE2,TASK5,SUCCESS
6693,TASK6585,NODE30,2020-05-03 00:00:00,17,TYPE2,TASK5,SUCCESS
6694,TASK5932,NODE153,2020-05-05 00:00:00,8,TYPE1,TASK5,SUCCESS
6695,TASK520,NODE392,2020-05-01 00:00:00,15,TYPE2,TASK8,SUCCESS
6696,TASK5205,NODE440,2020-04-25 00:00:00,4,TYPE2,TASK6,SUCCESS
6697,TASK4451,NODE286,2020-05-02 00:00:00,10,TYPE1,TASK7,SUCCESS
6698,TASK4098,NODE289,2020-04-25 00:00:00,9,TYPE2,TASK6,SUCCESS
6699,TASK3815,NODE161,2020-05-03 00:00:00,2,TYPE3,TASK9,SUCCESS
6700,TASK380,NODE168,2020-05-02 00:00:00,9,TYPE4,TASK3,SUCCESS
6701,TASK3416,NODE310,2020-04-23 00:00:00,2,TYPE2,TASK6,SUCCESS
6702,TASK2594,NODE237,2020-05-04 00:00:00,16,TYPE4,TASK5,SUCCESS
6703,TASK2220,NODE321,2020-04-23 00:00:00,8,TYPE4,TASK6,SUCCESS
6704,TASK1401,NODE71,2020-04-06 00:00:00,20,TYPE1,TASK5,SUCCESS
6705,TASK1243,NODE354,2020-05-03 00:00:00,4,TYPE2,TASK8,SUCCESS
6706,TASK1114,NODE319,2020-05-04 00:00:00,17,TYPE2,TASK7,SUCCESS
6707,TASK9935,NODE399,2020-04-21 00:00:00,13,TYPE1,TASK3,SUCCESS
6708,TASK9521,NODE147,2020-05-02 00:00:00,18,TYPE3,TASK4,SUCCESS
6709,TASK9294,NODE196,2020-04-24 00:00:00,7,TYPE3,TASK5,SUCCESS
6710,TASK8937,NODE404,2020-04-08 00:00:00,8,TYPE3,TASK1,SUCCESS
6711,TASK8297,NODE362,2020-04-18 00:00:00,5,TYPE1,TASK5,SUCCESS
6712,TASK7366,NODE93,2020-04-12 00:00:00,12,TYPE5,TASK5,SUCCESS
6713,TASK7277,NODE95,2020-04-21 00:00:00,14,TYPE5,TASK2,SUCCESS
6714,TASK7163,NODE1,2020-04-25 00:00:00,3,TYPE5,TASK8,SUCCESS
6715,TASK6803,NODE457,2020-04-19 00:00:00,6,TYPE4,TASK6,SUCCESS
6716,TASK6324,NODE113,2020-04-24 00:00:00,16,TYPE3,TASK7,SUCCESS
6717,TASK6119,NODE229,2020-05-02 00:00:00,17,TYPE3,TASK3,SUCCESS
6718,TASK609,NODE497,2020-05-01 00:00:00,0,TYPE5,TASK9,SUCCESS
6719,TASK6078,NODE17,2020-04-24 00:00:00,11,TYPE5,TASK9,SUCCESS
6720,TASK4463,NODE103,2020-05-01 00:00:00,16,TYPE1,TASK9,SUCCESS
6721,TASK4181,NODE412,2020-05-01 00:00:00,6,TYPE3,TASK6,SUCCESS
6722,TASK3978,NODE334,2020-04-23 00:00:00,13,TYPE4,TASK8,SUCCESS
6723,TASK3849,NODE407,2020-04-23 00:00:00,8,TYPE4,TASK8,SUCCESS
6724,TASK3305,NODE125,2020-05-04 00:00:00,8,TYPE1,TASK3,SUCCESS
6725,TASK2650,NODE199,2020-04-24 00:00:00,12,TYPE2,TASK6,SUCCESS
6726,TASK2548,NODE309,2020-05-01 00:00:00,20,TYPE4,TASK8,SUCCESS
6727,TASK9809,NODE14,2020-05-02 00:00:00,18,TYPE2,TASK9,SUCCESS
6728,TASK9440,NODE327,2020-05-03 00:00:00,5,TYPE4,TASK4,SUCCESS
6729,TASK8840,NODE172,2020-04-21 00:00:00,10,TYPE4,TASK6,SUCCESS
6730,TASK8213,NODE439,2020-04-16 00:00:00,17,TYPE4,TASK9,SUCCESS
6731,TASK8123,NODE451,2020-05-02 00:00:00,16,TYPE3,TASK4,SUCCESS
6732,TASK7796,NODE481,2020-05-01 00:00:00,10,TYPE2,TASK5,SUCCESS
6733,TASK6261,NODE134,2020-05-01 00:00:00,3,TYPE5,TASK5,SUCCESS
6734,TASK6215,NODE374,2020-04-24 00:00:00,18,TYPE4,TASK5,SUCCESS
6735,TASK6085,NODE26,2020-04-19 00:00:00,2,TYPE3,TASK3,SUCCESS
6736,TASK5083,NODE228,2020-04-05 00:00:00,13,TYPE5,TASK4,SUCCESS
6737,TASK4407,NODE20,2020-05-02 00:00:00,3,TYPE5,TASK2,SUCCESS
6738,TASK3588,NODE149,2020-04-21 00:00:00,1,TYPE3,TASK7,SUCCESS
6739,TASK3498,NODE218,2020-04-18 00:00:00,2,TYPE5,TASK2,SUCCESS
6740,TASK2877,NODE293,2020-04-24 00:00:00,0,TYPE2,TASK7,SUCCESS
6741,TASK2157,NODE422,2020-04-17 00:00:00,16,TYPE3,TASK2,SUCCESS
6742,TASK1639,NODE415,2020-04-20 00:00:00,14,TYPE4,TASK5,SUCCESS
6743,TASK8328,NODE158,2020-04-24 00:00:00,9,TYPE1,TASK9,SUCCESS
6744,TASK7554,NODE122,2020-05-02 00:00:00,0,TYPE3,TASK8,SUCCESS
6745,TASK7512,NODE112,2020-04-25 00:00:00,8,TYPE5,TASK9,SUCCESS
6746,TASK7483,NODE468,2020-04-20 00:00:00,13,TYPE3,TASK2,SUCCESS
6747,TASK651,NODE433,2020-04-24 00:00:00,4,TYPE4,TASK4,SUCCESS
6748,TASK5806,NODE434,2020-04-24 00:00:00,18,TYPE2,TASK8,SUCCESS
6749,TASK5355,NODE187,2020-05-02 00:00:00,9,TYPE2,TASK3,SUCCESS
6750,TASK4842,NODE399,2020-05-01 00:00:00,3,TYPE2,TASK5,SUCCESS
6751,TASK2757,NODE8,2020-04-25 00:00:00,16,TYPE5,TASK3,SUCCESS
6752,TASK2667,NODE356,2020-04-07 00:00:00,11,TYPE4,TASK9,SUCCESS
6753,TASK1412,NODE148,2020-04-25 00:00:00,2,TYPE2,TASK3,SUCCESS
6754,TASK1187,NODE56,2020-04-20 00:00:00,16,TYPE3,TASK5,SUCCESS
6755,TASK1041,NODE495,2020-04-25 00:00:00,12,TYPE5,TASK1,SUCCESS
6756,TASK1018,NODE133,2020-04-21 00:00:00,11,TYPE3,TASK2,SUCCESS
6757,TASK9450,NODE469,2020-04-20 00:00:00,3,TYPE4,TASK7,SUCCESS
6758,TASK918,NODE436,2020-04-25 00:00:00,5,TYPE3,TASK8,SUCCESS
6759,TASK8547,NODE297,2020-04-14 00:00:00,8,TYPE4,TASK6,SUCCESS
6760,TASK7165,NODE324,2020-04-15 00:00:00,19,TYPE5,TASK6,SUCCESS
6761,TASK6951,NODE299,2020-04-22 00:00:00,8,TYPE1,TASK8,SUCCESS
6762,TASK6679,NODE207,2020-04-12 00:00:00,17,TYPE5,TASK4,SUCCESS
